customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,online_security,payment_method,num_support_calls,senior_citizen,partner,paperless_billing,churn
CUST00775,4,73.65,265.59,Two Year,Fiber Optic,No,Yes,Credit Card,1,0,Yes,Yes,0
CUST00776,11,84.63,956.05,Month-to-Month,DSL,Yes,Yes,Electronic Check,1,0,No,Yes,1
CUST00777,41,82.87,3280.12,Month-to-Month,DSL,Yes,Yes,Credit Card,1,0,Yes,Yes,0
CUST00778,32,90.5,2589.69,Month-to-Month,No Internet,No,Yes,Electronic Check,1,0,Yes,No,0
CUST00779,13,78.11,917.77,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,2,0,No,Yes,1
CUST00780,72,56.68,4124.33,One Year,Fiber Optic,No,Yes,Credit Card,0,0,Yes,No,0
CUST00781,12,90.99,937.74,Two Year,Fiber Optic,No,Yes,Mailed Check,1,0,Yes,Yes,0
CUST00782,48,36.06,1814.69,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,2,0,Yes,Yes,0
CUST00783,55,47.48,2287.77,Two Year,Fiber Optic,No,No,Mailed Check,0,0,No,Yes,0
CUST00784,28,45.89,1296.76,Month-to-Month,Fiber Optic,Yes,Yes,Mailed Check,2,0,No,Yes,1
CUST00785,11,97.0,991.2,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,2,0,No,No,1
CUST00786,15,93.57,1331.19,Month-to-Month,DSL,Yes,Yes,Bank Transfer,2,0,No,Yes,1
CUST00787,23,82.18,1939.53,Month-to-Month,No Internet,No,No,Electronic Check,0,0,Yes,No,1
CUST00788,6,96.8,541.64,Two Year,Fiber Optic,Yes,No,Bank Transfer,1,1,No,No,0
CUST00789,8,48.02,367.83,Month-to-Month,DSL,No,No,Electronic Check,1,0,Yes,Yes,1
CUST00790,8,78.71,541.44,One Year,No Internet,No,Yes,Electronic Check,2,0,Yes,Yes,0
CUST00791,30,66.87,1706.13,Month-to-Month,No Internet,No,No,Mailed Check,1,0,Yes,Yes,0
CUST00792,45,91.17,3688.12,Two Year,No Internet,No,No,Mailed Check,3,0,Yes,No,0
CUST00793,33,67.12,2184.21,Month-to-Month,No Internet,No,Yes,Credit Card,1,1,Yes,No,1
CUST00794,40,60.38,2111.5,Month-to-Month,No Internet,No,No,Mailed Check,4,0,Yes,No,0
CUST00795,10,83.52,728.92,Month-to-Month,DSL,No,No,Mailed Check,0,0,No,Yes,1
CUST00796,15,91.9,1285.03,Month-to-Month,No Internet,No,No,Mailed Check,0,0,Yes,No,0
CUST00797,16,53.29,835.22,Month-to-Month,No Internet,Yes,No,Mailed Check,1,0,No,No,0
CUST00798,28,68.47,1902.62,Two Year,DSL,Yes,No,Credit Card,1,0,Yes,Yes,0
CUST00799,12,43.54,462.76,One Year,DSL,Yes,Yes,Mailed Check,1,0,Yes,Yes,0
CUST00800,38,15.0,493.57,One Year,No Internet,Yes,No,Bank Transfer,5,0,Yes,Yes,1
CUST00801,54,75.01,4204.78,Month-to-Month,DSL,No,Yes,Bank Transfer,0,0,Yes,Yes,0
CUST00802,29,85.22,2229.51,Month-to-Month,No Internet,Yes,No,Credit Card,0,0,Yes,No,0
CUST00803,15,76.55,1171.98,Month-to-Month,DSL,Yes,Yes,Mailed Check,1,0,No,Yes,0
CUST00804,10,21.26,217.43,Two Year,DSL,Yes,No,Bank Transfer,0,1,No,Yes,0
CUST00805,8,61.23,492.05,Two Year,Fiber Optic,No,Yes,Electronic Check,3,0,Yes,Yes,1
CUST00806,2,15.0,26.51,Two Year,DSL,No,No,Bank Transfer,2,1,Yes,Yes,1
CUST00807,17,104.24,1797.53,Two Year,Fiber Optic,Yes,Yes,Mailed Check,2,0,No,Yes,0
CUST00808,16,42.85,688.24,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,1,0,Yes,No,1
CUST00809,37,101.39,3636.43,Month-to-Month,DSL,Yes,No,Electronic Check,0,0,Yes,Yes,1
CUST00810,12,93.65,1031.02,Month-to-Month,DSL,No,Yes,Bank Transfer,2,0,No,Yes,0
CUST00811,18,47.49,771.48,Month-to-Month,Fiber Optic,No,No,Mailed Check,2,0,No,No,1
CUST00812,25,41.68,911.1,Month-to-Month,DSL,Yes,Yes,Electronic Check,0,0,No,Yes,0
CUST00813,29,78.76,2174.3,Month-to-Month,Fiber Optic,No,No,Credit Card,0,0,No,Yes,1
CUST00814,34,48.89,1607.49,One Year,Fiber Optic,No,Yes,Electronic Check,1,0,Yes,Yes,0
CUST00815,23,72.56,1538.49,Two Year,DSL,No,Yes,Bank Transfer,3,0,Yes,Yes,0
CUST00816,6,57.93,328.49,One Year,Fiber Optic,No,No,Credit Card,2,1,Yes,Yes,1
CUST00817,27,25.47,634.53,Two Year,DSL,Yes,No,Electronic Check,4,0,No,Yes,0
CUST00818,12,15.0,176.08,Month-to-Month,DSL,Yes,Yes,Electronic Check,1,0,No,Yes,1
CUST00819,46,75.67,3586.12,Month-to-Month,DSL,Yes,No,Electronic Check,3,0,Yes,No,0
CUST00820,20,55.96,988.01,One Year,No Internet,Yes,Yes,Mailed Check,2,0,Yes,Yes,0
CUST00821,24,56.17,1248.7,Month-to-Month,No Internet,Yes,Yes,Credit Card,0,0,Yes,No,0
CUST00822,72,87.4,5526.17,Month-to-Month,No Internet,No,No,Credit Card,0,0,Yes,Yes,0
CUST00823,34,99.34,3293.08,Month-to-Month,DSL,Yes,Yes,Electronic Check,2,0,Yes,Yes,0
CUST00824,27,63.19,1698.92,Month-to-Month,DSL,No,No,Credit Card,2,0,No,No,0
CUST00825,18,61.49,1147.09,Month-to-Month,Fiber Optic,No,No,Bank Transfer,2,0,No,Yes,1
CUST00826,6,82.5,448.36,Month-to-Month,Fiber Optic,No,No,Bank Transfer,1,0,Yes,Yes,0
CUST00827,17,36.08,637.92,Month-to-Month,No Internet,No,No,Electronic Check,3,0,Yes,Yes,1
CUST00828,10,75.58,651.99,One Year,DSL,No,Yes,Bank Transfer,2,0,Yes,No,0
CUST00829,59,83.8,4798.85,Month-to-Month,DSL,No,Yes,Electronic Check,1,0,Yes,Yes,0
CUST00830,27,87.01,2023.72,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,4,0,Yes,Yes,1
CUST00831,45,21.58,999.02,Month-to-Month,No Internet,No,Yes,Electronic Check,2,0,No,Yes,0
CUST00832,12,50.97,584.7,Month-to-Month,No Internet,No,No,Electronic Check,0,0,Yes,No,1
CUST00833,10,48.04,472.65,One Year,Fiber Optic,Yes,No,Credit Card,1,1,No,Yes,0
CUST00834,32,72.5,2357.85,One Year,No Internet,No,No,Credit Card,1,0,No,Yes,0
CUST00835,9,82.02,649.64,One Year,Fiber Optic,No,No,Electronic Check,2,1,No,Yes,1
CUST00836,14,107.42,1289.91,Month-to-Month,No Internet,Yes,Yes,Credit Card,2,1,Yes,No,0
CUST00837,60,57.63,3546.93,One Year,No Internet,Yes,No,Credit Card,1,0,No,Yes,0
CUST00838,14,57.56,735.72,One Year,No Internet,No,No,Mailed Check,1,0,Yes,Yes,0
CUST00839,5,98.74,432.38,Month-to-Month,DSL,No,No,Bank Transfer,1,0,Yes,No,1
CUST00840,3,77.41,219.15,Month-to-Month,DSL,Yes,Yes,Credit Card,1,0,Yes,Yes,0
CUST00841,4,101.69,394.42,Month-to-Month,Fiber Optic,No,No,Electronic Check,0,1,No,No,1
CUST00842,47,77.22,3107.42,One Year,Fiber Optic,No,No,Mailed Check,2,0,Yes,No,0
CUST00843,13,41.07,483.18,One Year,No Internet,No,No,Mailed Check,3,1,Yes,No,0
CUST00844,72,36.67,2261.52,Month-to-Month,DSL,No,No,Credit Card,2,0,Yes,Yes,0
CUST00845,55,31.21,1603.37,One Year,DSL,No,No,Electronic Check,0,0,Yes,Yes,0
CUST00846,70,86.55,6234.32,Month-to-Month,Fiber Optic,No,No,Electronic Check,3,0,Yes,Yes,0
CUST00847,40,99.71,4173.98,Month-to-Month,DSL,Yes,No,Electronic Check,2,0,Yes,No,1
CUST00848,31,116.23,3521.73,Two Year,DSL,No,Yes,Electronic Check,0,0,No,No,0
CUST00849,10,91.08,803.62,Two Year,Fiber Optic,No,No,Electronic Check,2,0,Yes,Yes,1
CUST00850,20,99.07,2043.16,Month-to-Month,Fiber Optic,No,No,Bank Transfer,0,1,No,No,0
CUST00851,33,55.5,1745.88,Month-to-Month,DSL,No,No,Electronic Check,2,0,No,No,0
CUST00852,39,41.09,1411.41,Month-to-Month,No Internet,Yes,No,Electronic Check,1,1,Yes,Yes,0
CUST00853,7,91.25,660.69,Month-to-Month,Fiber Optic,No,No,Bank Transfer,2,1,No,Yes,1
CUST00854,17,80.44,1369.52,Two Year,No Internet,Yes,No,Credit Card,2,0,No,Yes,0
CUST00855,19,72.69,1376.06,Two Year,Fiber Optic,Yes,Yes,Mailed Check,3,0,No,Yes,0
CUST00856,18,79.68,1422.53,One Year,DSL,Yes,Yes,Bank Transfer,1,0,No,No,0
CUST00857,8,78.08,555.97,Month-to-Month,DSL,Yes,No,Mailed Check,1,0,No,No,1
CUST00858,65,102.1,5921.09,One Year,DSL,No,No,Mailed Check,3,0,Yes,Yes,0
CUST00859,17,102.37,1718.81,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,2,0,No,Yes,1
CUST00860,9,83.61,672.68,Two Year,DSL,Yes,No,Electronic Check,2,1,Yes,Yes,0
CUST00861,66,91.15,5641.32,Two Year,Fiber Optic,No,No,Mailed Check,0,0,No,No,0
CUST00862,55,82.85,4585.91,One Year,Fiber Optic,Yes,Yes,Electronic Check,3,0,Yes,No,0
CUST00863,22,58.47,1295.07,Month-to-Month,DSL,Yes,No,Credit Card,1,1,No,Yes,1
CUST00864,14,88.91,1170.87,Month-to-Month,DSL,Yes,Yes,Bank Transfer,2,0,Yes,Yes,0
CUST00865,4,35.14,141.75,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,0,0,No,Yes,0
CUST00866,29,96.35,2843.67,Two Year,No Internet,Yes,No,Electronic Check,2,0,No,Yes,0
CUST00867,13,40.14,511.88,Month-to-Month,DSL,Yes,No,Mailed Check,1,0,No,No,1
CUST00868,20,77.15,1382.04,Month-to-Month,DSL,No,No,Credit Card,3,0,No,Yes,1
CUST00869,62,48.87,2741.5,Month-to-Month,No Internet,Yes,No,Credit Card,2,1,Yes,Yes,0
CUST00870,12,83.83,918.41,Two Year,DSL,Yes,No,Mailed Check,2,0,No,Yes,0
CUST00871,28,69.15,1691.0,Month-to-Month,No Internet,No,No,Bank Transfer,1,0,No,Yes,1
CUST00872,34,30.13,926.72,Two Year,DSL,No,Yes,Credit Card,3,0,No,Yes,0
CUST00873,46,80.52,3303.54,Two Year,No Internet,No,No,Electronic Check,1,0,No,Yes,0
CUST00874,18,55.55,940.97,Two Year,DSL,No,No,Credit Card,2,1,Yes,No,0
CUST00875,17,92.03,1614.09,Month-to-Month,No Internet,Yes,No,Electronic Check,2,0,Yes,Yes,1
CUST00876,17,70.03,1036.81,Month-to-Month,DSL,No,No,Mailed Check,2,0,No,Yes,0
CUST00877,26,79.89,2064.79,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,1,1,No,Yes,1
CUST00878,53,46.06,2410.56,Month-to-Month,DSL,Yes,Yes,Mailed Check,1,0,Yes,No,0
CUST00879,16,55.27,768.61,Month-to-Month,DSL,No,No,Credit Card,1,0,No,Yes,1
CUST00880,1,58.53,60.55,One Year,Fiber Optic,No,Yes,Bank Transfer,3,0,Yes,No,1
CUST00881,37,91.42,3259.73,Month-to-Month,Fiber Optic,No,No,Credit Card,1,0,No,Yes,1
CUST00882,21,111.93,2168.94,Two Year,No Internet,No,Yes,Credit Card,2,0,No,Yes,0
CUST00883,29,49.87,1448.12,Month-to-Month,Fiber Optic,Yes,No,Credit Card,1,0,Yes,Yes,0
CUST00884,4,96.92,349.48,One Year,No Internet,No,Yes,Credit Card,2,0,No,No,1
CUST00885,13,15.76,202.57,One Year,Fiber Optic,No,No,Bank Transfer,3,0,No,Yes,0
CUST00886,35,40.15,1205.62,One Year,No Internet,No,No,Credit Card,1,1,Yes,Yes,0
CUST00887,6,46.03,281.12,Two Year,No Internet,No,Yes,Electronic Check,3,0,Yes,Yes,1
CUST00888,28,36.19,952.15,One Year,DSL,No,Yes,Bank Transfer,1,0,Yes,Yes,0
CUST00889,19,30.41,564.7,Two Year,No Internet,Yes,No,Bank Transfer,2,1,No,Yes,0
CUST00890,11,80.32,790.09,Month-to-Month,No Internet,No,No,Electronic Check,0,0,Yes,Yes,1
CUST00891,10,64.65,637.07,Month-to-Month,DSL,Yes,Yes,Mailed Check,3,0,Yes,Yes,0
CUST00892,8,79.49,638.75,Month-to-Month,Fiber Optic,Yes,No,Credit Card,2,0,Yes,Yes,0
CUST00893,21,87.26,1731.02,Month-to-Month,DSL,No,No,Bank Transfer,3,1,Yes,Yes,0
CUST00894,23,76.64,1716.09,Month-to-Month,No Internet,Yes,No,Credit Card,0,1,No,Yes,0
CUST00895,15,86.44,1220.44,Month-to-Month,DSL,No,No,Credit Card,0,0,No,Yes,1
CUST00896,8,68.26,561.82,Month-to-Month,DSL,Yes,No,Electronic Check,0,1,Yes,Yes,1
CUST00897,28,40.33,1072.3,Month-to-Month,Fiber Optic,No,No,Electronic Check,2,0,No,Yes,1
CUST00898,38,96.45,3732.4,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,3,1,No,Yes,1
CUST00899,31,55.27,1730.97,Two Year,No Internet,Yes,Yes,Credit Card,1,0,Yes,Yes,0
CUST00900,72,46.61,3128.06,Month-to-Month,No Internet,Yes,No,Bank Transfer,0,0,Yes,No,0
CUST00901,17,65.55,998.48,One Year,Fiber Optic,No,No,Bank Transfer,0,0,No,Yes,0
CUST00902,50,47.18,2196.74,Month-to-Month,DSL,Yes,No,Mailed Check,1,0,No,No,0
CUST00903,12,59.56,725.61,Two Year,Fiber Optic,No,No,Credit Card,1,0,No,Yes,0
CUST00904,10,78.6,703.88,Two Year,Fiber Optic,Yes,No,Mailed Check,1,0,Yes,Yes,0
CUST00905,22,78.71,1653.5,One Year,Fiber Optic,Yes,Yes,Mailed Check,0,0,No,Yes,0
CUST00906,57,47.55,2740.76,One Year,DSL,Yes,No,Mailed Check,5,0,No,Yes,0
CUST00907,16,57.81,851.61,Month-to-Month,Fiber Optic,No,No,Mailed Check,2,0,No,Yes,1
CUST00908,4,96.86,379.09,Two Year,DSL,No,Yes,Mailed Check,1,0,No,Yes,0
CUST00909,37,82.41,2741.59,Two Year,Fiber Optic,No,No,Credit Card,2,0,No,No,0
CUST00910,19,121.88,2018.97,Two Year,Fiber Optic,Yes,No,Electronic Check,1,1,No,Yes,0
CUST00911,25,99.5,2509.58,One Year,No Internet,No,No,Mailed Check,1,0,Yes,No,0
CUST00912,10,98.61,857.7,Month-to-Month,Fiber Optic,No,No,Bank Transfer,2,0,No,Yes,1
CUST00913,22,35.3,702.26,Two Year,DSL,Yes,No,Credit Card,0,1,Yes,No,0
CUST00914,5,89.1,454.87,Month-to-Month,No Internet,No,No,Mailed Check,1,0,No,Yes,1
CUST00915,65,68.67,4103.31,One Year,Fiber Optic,No,No,Bank Transfer,0,0,Yes,No,0
CUST00916,42,56.23,2467.01,Month-to-Month,DSL,Yes,No,Mailed Check,0,0,No,Yes,0
CUST00917,21,74.2,1629.79,Two Year,Fiber Optic,Yes,Yes,Electronic Check,2,0,Yes,Yes,0
CUST00918,36,93.63,3045.93,Month-to-Month,Fiber Optic,Yes,No,Credit Card,1,0,No,Yes,0
CUST00919,12,82.52,849.82,Month-to-Month,No Internet,No,Yes,Electronic Check,2,0,Yes,No,1
CUST00920,41,48.04,1951.94,One Year,Fiber Optic,Yes,No,Bank Transfer,3,0,Yes,No,0
CUST00921,15,88.56,1248.96,One Year,Fiber Optic,Yes,No,Mailed Check,2,0,No,Yes,1
CUST00922,14,54.06,658.56,One Year,DSL,Yes,No,Electronic Check,2,0,No,No,0
CUST00923,9,75.42,673.01,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,0,0,Yes,Yes,1
CUST00924,27,62.42,1443.05,Month-to-Month,No Internet,Yes,Yes,Mailed Check,3,0,Yes,Yes,0
CUST00925,20,64.53,1321.63,One Year,No Internet,No,No,Credit Card,0,0,Yes,Yes,0
CUST00926,51,89.16,3991.18,Two Year,DSL,Yes,No,Bank Transfer,1,1,No,No,0
CUST00927,8,44.0,308.16,Two Year,DSL,No,No,Credit Card,1,0,No,Yes,0
CUST00928,27,118.63,2835.09,Month-to-Month,DSL,Yes,No,Bank Transfer,0,1,No,Yes,0
CUST00929,45,24.47,1147.46,Two Year,Fiber Optic,No,No,Bank Transfer,1,0,Yes,Yes,0
CUST00930,23,55.06,1251.99,Month-to-Month,Fiber Optic,No,No,Electronic Check,2,0,Yes,Yes,1
CUST00931,15,79.26,1201.12,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,0,0,No,Yes,1
CUST00932,23,84.61,1808.89,Month-to-Month,Fiber Optic,No,No,Credit Card,1,0,Yes,Yes,0
CUST00933,48,67.49,2971.49,Month-to-Month,No Internet,No,No,Electronic Check,4,1,No,Yes,0
CUST00934,48,68.57,2952.01,One Year,Fiber Optic,No,No,Electronic Check,3,0,Yes,Yes,0
CUST00935,18,80.26,1366.85,Month-to-Month,DSL,No,No,Electronic Check,2,0,No,Yes,0
CUST00936,48,64.22,2960.39,Month-to-Month,Fiber Optic,No,Yes,Credit Card,2,0,No,Yes,0
CUST00937,20,104.83,2047.03,Month-to-Month,No Internet,No,No,Electronic Check,4,0,Yes,No,1
CUST00938,36,90.98,2952.42,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,2,0,No,Yes,0
CUST00939,30,91.82,2864.04,One Year,Fiber Optic,No,Yes,Electronic Check,2,1,No,No,0
CUST00940,15,45.85,607.94,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,1,0,Yes,Yes,1
CUST00941,9,68.02,638.58,Month-to-Month,No Internet,No,Yes,Bank Transfer,2,1,Yes,Yes,1
CUST00942,45,62.49,2398.6,One Year,Fiber Optic,No,No,Electronic Check,1,0,No,Yes,0
CUST00943,54,44.86,2292.17,One Year,DSL,No,Yes,Credit Card,3,0,Yes,No,0
CUST00944,27,79.0,1955.26,One Year,No Internet,Yes,Yes,Credit Card,4,0,No,No,0
CUST00945,20,56.56,1063.13,Month-to-Month,No Internet,No,Yes,Mailed Check,2,0,Yes,Yes,0
CUST00946,7,86.39,583.04,Two Year,DSL,Yes,Yes,Credit Card,2,0,Yes,Yes,0
CUST00947,45,43.25,1823.87,Two Year,Fiber Optic,No,Yes,Credit Card,0,0,Yes,No,0
CUST00948,25,112.98,2635.17,Two Year,Fiber Optic,Yes,No,Electronic Check,0,0,Yes,Yes,0
CUST00949,16,47.59,758.81,One Year,DSL,Yes,No,Mailed Check,0,0,Yes,No,1
CUST00950,37,75.48,2756.94,Month-to-Month,No Internet,No,No,Credit Card,3,0,Yes,Yes,1
CUST00951,6,89.8,547.77,Two Year,Fiber Optic,Yes,No,Mailed Check,2,0,No,No,0
CUST00952,8,55.73,401.25,Month-to-Month,No Internet,No,Yes,Mailed Check,2,0,No,Yes,0
CUST00953,11,91.31,976.19,Month-to-Month,DSL,No,Yes,Bank Transfer,0,0,No,Yes,0
CUST00954,29,39.27,1101.29,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,4,0,Yes,No,0
CUST00955,23,106.3,2258.96,Month-to-Month,DSL,Yes,No,Electronic Check,3,0,No,Yes,1
CUST00956,32,70.35,2132.36,Two Year,Fiber Optic,No,Yes,Credit Card,1,0,Yes,Yes,0
CUST00957,43,55.09,2162.2,One Year,Fiber Optic,Yes,No,Electronic Check,2,0,Yes,Yes,0
CUST00958,32,62.52,1757.3,One Year,Fiber Optic,No,Yes,Electronic Check,2,0,Yes,Yes,0
CUST00959,66,90.22,5315.96,One Year,DSL,No,Yes,Mailed Check,3,0,Yes,Yes,0
CUST00960,43,55.39,2074.77,Month-to-Month,DSL,Yes,No,Mailed Check,0,0,No,No,0
CUST00961,18,51.27,910.51,Month-to-Month,DSL,Yes,No,Mailed Check,0,0,Yes,No,1
CUST00962,13,64.46,823.02,One Year,DSL,No,No,Electronic Check,1,0,No,Yes,0
CUST00963,19,40.58,801.95,One Year,Fiber Optic,No,No,Credit Card,5,0,Yes,No,1
CUST00964,33,115.51,3796.34,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,2,0,No,Yes,1
CUST00965,14,55.84,672.63,One Year,Fiber Optic,Yes,No,Electronic Check,0,0,No,Yes,0
CUST00966,34,90.79,3169.74,Month-to-Month,Fiber Optic,No,No,Electronic Check,2,0,Yes,Yes,1
CUST00967,31,75.24,2385.0,Month-to-Month,DSL,No,Yes,Bank Transfer,3,0,No,No,1
CUST00968,9,45.39,383.45,Month-to-Month,DSL,Yes,No,Bank Transfer,0,0,No,No,1
CUST00969,42,69.85,2837.39,Month-to-Month,DSL,No,No,Credit Card,2,0,No,Yes,1
CUST00970,26,89.6,2434.93,Two Year,No Internet,No,No,Bank Transfer,2,0,No,Yes,0
CUST00971,64,65.29,3996.63,Two Year,Fiber Optic,No,No,Electronic Check,2,0,No,Yes,0
CUST00972,20,99.83,2058.62,Month-to-Month,DSL,No,No,Bank Transfer,0,0,Yes,Yes,0
CUST00973,16,95.54,1324.73,One Year,DSL,No,No,Bank Transfer,8,0,No,Yes,0
CUST00974,8,92.97,660.62,One Year,No Internet,No,No,Electronic Check,2,0,Yes,Yes,1
CUST00975,8,58.51,439.13,Month-to-Month,Fiber Optic,No,No,Credit Card,1,1,Yes,No,1
CUST00976,39,43.0,1621.58,Month-to-Month,Fiber Optic,No,No,Bank Transfer,1,0,No,No,1
CUST00977,60,54.66,3323.04,Two Year,Fiber Optic,No,No,Electronic Check,0,1,Yes,Yes,0
CUST00978,18,74.91,1412.63,One Year,DSL,No,Yes,Electronic Check,0,0,Yes,Yes,0
CUST00979,17,83.64,1319.18,Two Year,No Internet,Yes,No,Electronic Check,0,0,Yes,No,1
CUST00980,21,15.71,283.55,Month-to-Month,Fiber Optic,Yes,Yes,Mailed Check,1,0,Yes,No,1
CUST00981,44,69.8,3102.63,One Year,DSL,No,No,Electronic Check,1,0,Yes,Yes,0
CUST00982,9,73.95,646.17,Month-to-Month,No Internet,Yes,Yes,Bank Transfer,3,0,No,Yes,1
CUST00983,24,63.06,1346.52,Month-to-Month,Fiber Optic,No,No,Bank Transfer,0,0,Yes,No,0
CUST00984,39,102.28,3785.35,Month-to-Month,DSL,Yes,No,Electronic Check,2,0,No,No,0
CUST00985,29,80.54,2332.07,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,1,0,Yes,Yes,0
CUST00986,1,102.75,103.17,Month-to-Month,DSL,Yes,Yes,Mailed Check,0,0,No,Yes,1
CUST00987,32,64.6,1963.68,Month-to-Month,DSL,No,No,Mailed Check,2,0,No,Yes,1
CUST00988,29,93.44,2468.71,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,4,0,Yes,Yes,1
CUST00989,50,110.88,5792.09,One Year,DSL,Yes,Yes,Mailed Check,2,0,No,No,0
CUST00990,57,102.79,5757.51,Month-to-Month,No Internet,No,No,Credit Card,2,0,No,Yes,0
CUST00991,48,42.7,1909.5,Month-to-Month,No Internet,Yes,No,Credit Card,1,0,No,No,0
CUST00992,21,63.66,1211.32,Month-to-Month,DSL,Yes,No,Mailed Check,1,0,Yes,Yes,0
CUST00993,4,61.37,244.55,Month-to-Month,Fiber Optic,Yes,No,Credit Card,1,0,No,Yes,1
CUST00994,17,82.23,1255.93,One Year,No Internet,Yes,Yes,Electronic Check,1,0,No,No,0
CUST00995,21,87.16,1618.66,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,2,0,Yes,No,1
CUST00996,59,49.03,2765.39,One Year,Fiber Optic,Yes,Yes,Mailed Check,2,0,Yes,No,0
CUST00997,11,71.7,716.14,Month-to-Month,DSL,No,No,Mailed Check,2,0,Yes,Yes,1
CUST00998,6,19.5,114.17,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,4,0,Yes,Yes,1
CUST00999,14,106.05,1297.02,Two Year,Fiber Optic,No,Yes,Electronic Check,1,0,No,No,1
CUST01000,11,57.19,617.13,One Year,No Internet,Yes,No,Mailed Check,3,1,Yes,No,1
CUST01001,5,71.4,323.68,Month-to-Month,DSL,No,No,Bank Transfer,4,0,Yes,No,1
CUST01002,19,62.26,1005.56,Two Year,No Internet,No,No,Bank Transfer,2,0,No,Yes,0
CUST01003,21,98.65,1813.5,Month-to-Month,DSL,No,No,Credit Card,1,0,Yes,Yes,0
CUST01004,5,15.0,77.75,Two Year,No Internet,Yes,No,Electronic Check,2,0,Yes,Yes,0
CUST01005,16,69.58,1139.41,One Year,Fiber Optic,No,No,Credit Card,1,0,No,No,0
CUST01006,10,67.35,603.94,One Year,Fiber Optic,Yes,No,Credit Card,2,0,Yes,No,0
CUST01007,22,58.66,1297.84,Two Year,Fiber Optic,Yes,No,Mailed Check,3,0,Yes,Yes,0
CUST01008,23,113.16,2529.06,Month-to-Month,DSL,No,No,Bank Transfer,0,0,Yes,Yes,1
CUST01009,10,47.82,499.33,One Year,DSL,No,No,Credit Card,2,0,No,Yes,1
CUST01010,42,89.29,3467.87,Month-to-Month,DSL,No,Yes,Mailed Check,4,0,No,Yes,1
CUST01011,20,78.91,1556.57,Month-to-Month,DSL,No,Yes,Electronic Check,1,0,No,Yes,1
CUST01012,11,101.54,963.59,Month-to-Month,DSL,Yes,No,Credit Card,2,0,Yes,No,0
CUST01013,5,53.32,247.74,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,1,0,No,Yes,1
CUST01014,24,51.68,1293.36,One Year,Fiber Optic,Yes,No,Electronic Check,6,0,No,Yes,0
CUST01015,29,97.4,2705.39,One Year,DSL,No,No,Mailed Check,0,0,Yes,Yes,0
CUST01016,13,80.63,951.31,One Year,No Internet,No,Yes,Electronic Check,1,0,No,No,0
CUST01017,22,31.38,603.41,Month-to-Month,Fiber Optic,Yes,No,Credit Card,2,0,No,Yes,1
CUST01018,57,56.52,3191.7,Month-to-Month,No Internet,No,Yes,Electronic Check,2,0,Yes,No,0
CUST01019,37,79.66,2885.44,Two Year,Fiber Optic,No,No,Electronic Check,4,0,Yes,No,0
CUST01020,2,90.94,168.2,Month-to-Month,DSL,No,No,Electronic Check,0,0,Yes,Yes,1
CUST01021,11,53.02,606.66,One Year,Fiber Optic,No,No,Bank Transfer,2,1,Yes,Yes,0
CUST01022,18,15.0,230.7,One Year,Fiber Optic,No,Yes,Credit Card,1,0,No,No,1
CUST01023,21,83.08,1588.96,One Year,DSL,No,No,Mailed Check,2,0,No,Yes,0
CUST01024,23,39.49,939.35,Month-to-Month,DSL,Yes,No,Bank Transfer,0,0,Yes,Yes,0
CUST01025,28,19.57,500.94,Two Year,DSL,Yes,No,Credit Card,0,0,No,No,0
CUST01026,19,15.0,256.63,Month-to-Month,DSL,Yes,No,Mailed Check,1,0,No,No,0
CUST01027,20,90.35,1729.02,Two Year,Fiber Optic,No,No,Mailed Check,3,0,Yes,Yes,1
CUST01028,39,73.22,2897.73,Month-to-Month,Fiber Optic,No,No,Mailed Check,3,0,No,Yes,0
CUST01029,25,64.36,1400.84,Month-to-Month,DSL,No,No,Credit Card,0,0,No,No,1
CUST01030,7,104.73,761.41,Month-to-Month,Fiber Optic,Yes,Yes,Mailed Check,2,1,Yes,Yes,0
CUST01031,22,85.93,1907.5,One Year,Fiber Optic,No,No,Mailed Check,2,0,Yes,Yes,0
CUST01032,18,110.41,1761.32,Month-to-Month,DSL,No,No,Bank Transfer,1,0,Yes,Yes,1
CUST01033,3,35.18,104.74,Month-to-Month,DSL,No,Yes,Mailed Check,2,0,Yes,Yes,1
